"mes","CotacaoDolar","CotacaoBrentReais","ValorBrentEmDolar","Sigla_regiao","mediaPrecoEtanol","mediaPrecoGasolina","mediaTribEstadual","mediaTribFederal","mediaDistRev","medianaPrecoEtanol","medianaPrecoGasolina","medianaTribEstadual","medianaTribFederal","medianaDistRev","MediaIPCAMes","MedianaIPCAMes","mediaGasolinaBomba","ImpPercMedia","medianaGasolinaBomba","ImpPercMediana","PIM","Estoque_Empregos","mediaCDI","IBC","MassaRendimento"
"2020-07",5.28032,227.544550266667,43.0973333333333,"CO",0.489348,1.3648445,1.20677433910101,0.686868,0.458165160898986,0.489348,1.3648445,1.20677433910101,0.686868,0.458165160898986,0.106377551020408,0.106377551020408,4.206,28.6917341678795,4.206,28.6917341678795,72.2,"38.118.972,00",2.15,"135,87","137654"
"2020-07",5.28032,227.544550266667,43.0973333333333,"SE",0.506547,1.3323376,1.15619770656076,0.686868,0.504049693439243,0.506547,1.3323376,1.15619770656076,0.686868,0.504049693439243,0.145495495495495,0.145495495495495,4.186,27.6205854410119,4.186,27.6205854410119,72.2,"38.118.972,00",2.15,"135,87","137654"
"2020-07",5.28032,227.544550266667,43.0973333333333,"NE",0.5282816625,1.2206257,1.25056608872956,0.686868,0.62965854877044,0.5282816625,1.2206257,1.25056608872956,0.686868,0.62965854877044,0.235199493350222,0.235199493350222,4.316,28.975117903836,4.316,28.975117903836,72.2,"38.118.972,00",2.15,"135,87","137654"
"2020-07",5.28032,227.544550266667,43.0973333333333,"S",0.506547,1.2658784,1.15889856334833,0.686868,0.505808036651672,0.506547,1.2658784,1.15889856334833,0.686868,0.505808036651672,0.190760479041916,0.190760479041916,4.124,28.1013230685822,4.124,28.1013230685822,72.2,"38.118.972,00",2.15,"135,87","137654"
"2020-07",5.28032,227.544550266667,43.0973333333333,"BR",0.510794721435384,1.2858804,1.1786975834361,0.686868,0.540759295128515,0.510794721435384,1.2858804,1.1786975834361,0.686868,0.540759295128515,0.36,0.36,4.203,28.0441966080443,4.203,28.0441966080443,72.2,"38.118.972,00",2.15,"135,87","137654"
"2020-08",5.465225,244.757913833333,44.7766666666667,"CO",0.512217,1.3350824,1.24071141078249,0.686868,0.631121189217511,0.512217,1.3350824,1.24071141078249,0.686868,0.631121189217511,0.280836734693878,0.280836734693878,4.406,28.1595871716407,4.406,28.1595871716407,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-08",5.465225,244.757913833333,44.7766666666667,"N",0.5283714105,1.1544877,1.12740044659809,0.686868,0.826872442901909,0.5283714105,1.1544877,1.12740044659809,0.686868,0.826872442901909,-0.0354157303370786,-0.0354157303370786,4.324,26.0730908093915,4.324,26.0730908093915,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-08",5.465225,244.757913833333,44.7766666666667,"S",0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.170137724550898,0.170137724550898,4.153,28.2915303251291,4.153,28.2915303251291,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-08",5.465225,244.757913833333,44.7766666666667,"BR",0.518869747090319,1.2770547,1.19521934881022,0.686868,0.589988204099456,0.518869747090319,1.2770547,1.19521934881022,0.686868,0.589988204099456,0.24,0.24,4.268,28.00420217456,4.268,28.00420217456,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-08",5.465225,244.757913833333,44.7766666666667,"SE",0.515808,1.3477406,1.17660163284249,0.686868,0.48898176715751,0.515808,1.3477406,1.17660163284249,0.686868,0.48898176715751,0.0969923736892278,0.0969923736892278,4.216,27.9080083691293,4.216,27.9080083691293,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-08",5.465225,244.757913833333,44.7766666666667,"NE",0.5283714105,1.2112598,1.25697422385481,0.686868,0.692526565645195,0.5283714105,1.2112598,1.25697422385481,0.686868,0.692526565645195,0.04931602279924,0.04931602279924,4.376,28.7242738540861,4.376,28.7242738540861,80.4,"38.362.238,00",1.93571428571429,"135,51","137510"
"2020-09",5.390325,220.497906083333,40.9025,"CO",0.512217,1.3350824,1.24071141078249,0.686868,0.631121189217511,0.512217,1.3350824,1.24071141078249,0.686868,0.631121189217511,0.438275510204082,0.438275510204082,4.406,28.1595871716407,4.406,28.1595871716407,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-09",5.390325,220.497906083333,40.9025,"S",0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.515808,1.237131,1.17494725440261,0.686868,0.538245745597385,0.350586826347305,0.350586826347305,4.153,28.2915303251291,4.153,28.2915303251291,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-09",5.390325,220.497906083333,40.9025,"NE",0.279460314,1.2112598,1.25697422385481,0.686868,0.941437662145194,0.279460314,1.2112598,1.25697422385481,0.686868,0.941437662145194,0.0872514249525016,0.0872514249525016,4.376,28.7242738540861,4.376,28.7242738540861,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-09",5.390325,220.497906083333,40.9025,"BR",0.451415593572499,1.2770547,1.19521934881022,0.686868,0.657442357617276,0.451415593572499,1.2770547,1.19521934881022,0.686868,0.657442357617276,0.64,0.64,4.268,28.00420217456,4.268,28.00420217456,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-09",5.390325,220.497906083333,40.9025,"N",0.279460314,1.1544877,1.12740044659809,0.686868,1.07578353940191,0.279460314,1.1544877,1.12740044659809,0.686868,1.07578353940191,0.841123595505618,0.841123595505618,4.324,26.0730908093915,4.324,26.0730908093915,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-09",5.390325,220.497906083333,40.9025,"SE",0.515808,1.3477406,1.17660163284249,0.686868,0.48898176715751,0.515808,1.3477406,1.17660163284249,0.686868,0.48898176715751,0.227336711711712,0.227336711711712,4.216,27.9080083691293,4.216,27.9080083691293,84.8,"38.681.647,00",1.9,"137,06","139961"
"2020-10",5.6428,227.918036071429,40.3992857142857,"BR",0.654686900378832,1.3727504,1.23913300367627,0.69,0.401561695944897,0.654686900378832,1.3727504,1.23913300367627,0.69,0.401561695944897,0.86,0.86,4.358132,28.432663436451,4.358132,28.432663436451,91.3,"39.074.028,00",1.9,"139,47","141908"
"2020-10",5.6428,227.918036071429,40.3992857142857,"CO",0.631881,1.3783422,1.33138237116361,0.69,0.607526428836393,0.631881,1.3783422,1.33138237116361,0.69,0.607526428836393,0.361683673469388,0.361683673469388,4.639132,28.6989542691092,4.639132,28.6989542691092,91.3,"39.074.028,00",1.9,"139,47","141908"
"2020-10",5.6428,227.918036071429,40.3992857142857,"N",0.6914835,1.2174721,1.17485600028339,0.69,0.614320399716605,0.6914835,1.2174721,1.17485600028339,0.69,0.614320399716605,1.04476404494382,1.04476404494382,4.388132,26.7734881330687,4.388132,26.7734881330687,91.3,"39.074.028,00",1.9,"139,47","141908"
"2020-10",5.6428,227.918036071429,40.3992857142857,"NE",0.6914835,1.2126249,1.28728731400184,0.69,0.44,0.6914835,1.2126249,1.28728731400184,0.69,0.44,0.170709309689677,0.170709309689677,4.32139571400184,29.7886932647912,4.32139571400184,29.7886932647912,91.3,"39.074.028,00",1.9,"139,47","141908"
"2020-10",5.6428,227.918036071429,40.3992857142857,"S",0.642384,1.2792593,1.21770371292779,0.69,0.426784987072208,0.642384,1.2792593,1.21770371292779,0.69,0.426784987072208,0.324808383233533,0.324808383233533,4.256132,28.6105720623277,4.256132,28.6105720623277,91.3,"39.074.028,00",1.9,"139,47","141908"
"2020-10",5.6428,227.918036071429,40.3992857142857,"SE",0.642384,1.5641783,1.21642937365539,0.69,0.243140326344614,0.642384,1.5641783,1.21642937365539,0.69,0.243140326344614,0.539545795795796,0.539545795795796,4.356132,27.9245296895362,4.356132,27.9245296895362,91.3,"39.074.028,00",1.9,"139,47","141908"
